TE	Aff3	Arid1b	Bach1	Bach2	Baz2b	Bcl11a	Cebpa	Cebpe	Clock	Creb5	Crebl2	Crebrf	Dach1	Ebf1	Erg	Ets1	Fosb	Foxn3	Foxo1	Foxo3	Gata1	Gata2	Gata3	Gfi1	Gfi1b	Hivep2	Hivep3	Hlf	Hmga2	Hoxa7	Hoxa9	Hoxb3	Ikzf2	Irf7	Irf8	Irf9	Junb	Klf1	Klf12	Klf2	Klf3	Klf4	Klf6	Mecom	Mef2c	Meis1	Mis18bp1	Mycn	Nfat5	Nfe2	Nfia	Nkx2-3	Parp12	Pbx1	Pgr	Plag1	Plek	Plscr1	Pou2f2	Prdm16	Rel	Rfx3	Rora	Runx1	Runx2	Satb1	Smad7	Sox5	Sox6	Sp4	Spi1	Stat1	Stat4	Tal1	Tcf4	Tcf7l2	Tox	Tsc22d1	Tsc22d3	Zbtb20	Zeb2	Zfhx3	Zfp1	Zfp113	Zfp36l1	Zfp385a	Zfp395	Zfp467	Zfp521	Zfp532	Zfp608	Zfp799	Zfp831	Zfpm1
Klf6	0.023787742231636853	0.0016556291390728475	0.05905210600193783	0.015445094164652748	0.0008278145695364237	0.0	0.01610227769456163	0.013043644772181413	0.03512493769583831	0.005453998990330559	0.03815228044943618	0.048491178773247406	0.013260944313144469	0.008928045313516887	0.04931357130211435	0.03564570340489471	0.054460382240612115	0.0008278145695364237	0.023185578272002884	0.0016556291390728475	0.008908103577265021	0.017585682477769902	0.03309926484016349	0.03175427861192919	0.005785411143137717	0.017040422629093888	0.017532554138715958	0.030896433328882467	0.03881686442972572	0.006208609271523179	0.0	0.02502478335108252	0.027873404073758348	0.05913022490533863	0.03227357744553094	0.059991768042429984	0.0	0.023896947262025483	0.00267179401372279	0.05420075736678299	0.04042191798932158	0.014726689917364172	0	0.032021532218313505	0.0008278145695364237	0.02461210310290561	0.011685685471431102	0.019516083602145254	0.04215198704042984	0.0	0.03172747691504143	0.024635220514070025	0.054017645535522116	0.034221409696116055	0.020009415380642222	0.014173502932502254	0.030079721255725164	0.03397437491688101	0.016820152608815437	0.03216132181494038	0.0338974274895828	0.03270893854915876	0.024032096470667754	0.0008278145695364237	0.012681326642887878	0.015265072267015838	0.018161078834047398	0.010427063592513915	0.03902477572346204	0.05743319310947847	0.01781379134552684	0.0263653454515679	0.06518797828685273	0.01220952846444773	0.0008278145695364237	0.04948342935797472	0.021614807324987866	0.0074467344043811015	0.0008278145695364237	0.019834392584723314	0.01438842136839112	0.04821673511200187	0.04630779131854149	0.04899094095070272	0.02152233178842914	0.02875837809333046	0.039631540150675174	0.03590360994521257	0.03297983609026954	0.010285917156912834	0.011834195023316528	0.04769212170538874	0.018728959766528774	0.015632308238880056
Mecom	0.0025961789154206505	0.0	0.025902581963139024	0.009520439944573347	0.0008278145695364237	0.0	0.013302571072594676	0.0032563592234511034	0.013421216516958545	0.011286385184057402	0.01967529128834024	0.012538420053327302	0.0023434511994089354	0.0006171099733556752	0.01758445511368726	0.009654780526881642	0.023656715552051934	0.0	0.013685385577845379	0.0	0.0042944696984386025	0.0001341905158087445	0.017788237380375466	0.02016361938651838	0.002707548041382957	0.00878530075941115	0.015477114196980227	0.0016927911369850983	0.020054591163122255	0.0005856943291717068	0.0	0.011750018742421695	0.011716727772109768	0.021784633228947	0.01595715935848112	0.0203594159403737	0.0	0.0170992962269811	0.010642965749331372	0.027913931796911918	0.02494119554500082	0.00799723860993818	0.00891060646091093	0	0.0	0.0018485365828821542	0.009950629720243723	0.0018153513290020246	0.017060534930879806	0.0	0.004336917187236978	0.006277505153959749	0.02029870145350278	0.014330372955119445	0.017834716194797894	0.009915274278996987	0.02100281054982426	0.011954930236134113	0.0029275868386624917	0.009108703628547692	0.01641530474778949	0.015519864999579728	0.009950373269283799	0.0008278145695364237	0.007357734590566055	0.01092410553413452	0.0041390728476821195	0.009406632499206728	0.01879389787018973	0.027205881404152883	9.938748420310456e-05	0.006637914203425319	0.021837500414628015	0.0006560275251329288	0.0	0.023356299031010146	0.006474053079976131	6.997970722070573e-05	0.0	0.0	0.013136016847133846	0.014261269530063101	0.01801020579917036	0.01787584676367496	0.007603595583301366	0.01565664985558557	0.009403687181870485	0.010078806739233642	0.01643251449267812	0.0048451109998233766	0.0016023667139029676	0.01804290603422413	0.00310111222123092	0.0016219235981247229
Mef2c	0.0284207308216538	0.00727854408142432	0.08293257130567841	0.027141288415585357	0.0037954987588751294	0.0	0.02684860360809194	0.0264054520549521	0.04290069775016542	0.008122679032699108	0.06301921400051212	0.06731825636170426	0.01595123721356597	0.006990889074138792	0.0787793723905887	0.04987954010607609	0.09133406921344907	0.0	0.040859727291344766	0.003311258278145695	0.01542993044892354	0.019737287705652806	0.050250501334678996	0.04323947190078958	0.0098656057325944	0.023379727442926247	0.024139321092578086	0.03961537182642205	0.06500221134889991	0.00966053394159132	0.0024834437086092716	0.02435803032504124	0.03856732453794025	0.07008757747641624	0.040048655158165136	0.07362509228921907	0.0	0.03240311104886389	0.011559542053813116	0.0738175271537618	0.060324334624817316	0.0238655401176307	0.058627202282157245	0.037638736044396805	0	0.03271534901742563	0.0267279163371736	0.023679426543250226	0.06178111840685251	0.0	0.05193615152657148	0.032542672589681965	0.05776240655647823	0.054980997781061594	0.03296395747652687	0.01438489447312119	0.06242709811649264	0.04992383332451832	0.031809140158443015	0.040015695644879445	0.04509891053482097	0.0489281916666184	0.029797677067259068	0.0008278145695364237	0.0199661693950341	0.029697335436014233	0.03866969409996924	0.0057298918181161364	0.038142300599993476	0.0724402802192573	0.019310061249507005	0.03810694232426928	0.10270732740363002	0.015449779663910087	0.0	0.06338581407784777	0.02218428647066568	0.01456063064701234	0.0008278145695364237	0.03159798866473656	0.019311997162599594	0.05937324731667346	0.05462006548842844	0.07592760767251437	0.030440463509306792	0.051219848062153905	0.06683201218957814	0.04957715236679097	0.04132594353603603	0.009921135661721687	0.02447039769477614	0.061824030246341116	0.01984438900836733	0.015090554777467926
Meis1	0.016036722592466777	0.003311258278145695	0.07535199189838333	0.026446512356886994	0.0027958971449352104	0.0	0.028390805638883427	0.0192576139384707	0.04272516674960083	0.009987156880015186	0.053344591988715856	0.05660732539074609	0.012296381112073484	0.006984524151102994	0.06431701279326217	0.05421202547736083	0.0718224962423116	0.0	0.038279433357443444	0.0008278145695364237	0.01977179030224075	0.007778265899212009	0.053250386158872405	0.038237706242839564	0.007988045943657955	0.020845259433789162	0.020244052319375042	0.020149449267898308	0.05676481710835653	0.00966053394159132	0.0024834437086092716	0.02333419766162674	0.036361254637309236	0.06531026587237024	0.02982967562660988	0.0616658389987636	0.0	0.03433924485836773	0.011633544403380628	0.06159617757914608	0.05471500661356053	0.01769633724368229	0.041865029229738955	0.03237271683499008	0.0008278145695364237	0	0.0275434118056504	0.01753389628283936	0.044270185050734975	0.0	0.04456914851707766	0.031080843739592114	0.04883509423613309	0.04492250261511059	0.02456480018524624	0.017804590863329164	0.045707235948667504	0.042074795745930996	0.027095227464397388	0.03191763422025471	0.0489271807815419	0.03941202442080113	0.0304934893101919	0.0016556291390728475	0.021753382059167707	0.030145393654628445	0.025985617780149337	0.008059900738711994	0.034682630693627405	0.061198519420463976	0.01292859655621606	0.03823358308755804	0.07223764244179487	0.0066879308653402915	0.0	0.05183374628421929	0.028847664152567495	0.0033465502127951645	0.0008278145695364237	0.01116464723744513	0.022475692000576416	0.06316999438869128	0.05749352769182089	0.07310958441362715	0.024161640295200452	0.04010435187675496	0.06359051947437909	0.04798977872972571	0.037306036554213516	0.017002356885820955	0.014162102871263741	0.04763257057213348	0.020575572419977418	0.007722693342436418
Mis18bp1	0.018266925154467237	0.0031394712337422005	0.06647108493987086	0.022351438366696615	0.0016556291390728475	0.0	0.008391053626033167	0.02109082037698827	0.03792249591902367	0.004035635531320879	0.04563198899164971	0.040418266570696464	0.01318447459750663	0.004831538789357185	0.0628658240155411	0.025721599282793602	0.05744557864023145	0.0008278145695364237	0.025899152545018185	0.0024834437086092716	0.008891406939809358	0.016298667673726223	0.02802127733953008	0.027080465723494266	0.007287281835076762	0.012320656161920086	0.014224574510949902	0.03687458332790317	0.03932881294210813	0.005279340853544483	0.0024834437086092716	0.020829520778367583	0.02171501633520768	0.04413604790236847	0.02647457114031992	0.06148897502393398	0.0	0.01772559788688944	0.001447080789880826	0.06094450325361256	0.03366545234895409	0.01732811533249139	0.028587353055017032	0.025398321760477908	0.0008278145695364237	0.030706839653642348	0	0.019303587284219614	0.03795061525125378	0.0	0.03144557706362148	0.026092677080603397	0.033610537884147744	0.035805474969864574	0.017717423599426015	0.013146395448795804	0.03971089053743715	0.023309899032514028	0.01084257280111667	0.02079649147153808	0.031111242075224532	0.04283446141133427	0.018593610400798016	0.0	0.021088073564210236	0.01522465804078255	0.0256081615007671	0.005479495583873347	0.03175243438963876	0.05572102142808894	0.017732641083053745	0.021865612134500514	0.058924249073618595	0.018461298020188758	0.0008278145695364237	0.045018400577622276	0.016488317241968514	0.016993034838564996	0.0008278145695364237	0.031651343340940684	0.006915400086885302	0.0416305592815437	0.03035437496480971	0.05699078642941194	0.012457645550489838	0.035148932137147613	0.04285084337570796	0.03931584519366822	0.029153327322239957	0.0069100411196893995	0.010970241352921404	0.055063524706503816	0.018987992147256	0.018420007509559667
Mycn	0.012818536932034176	0.0	0.05028684850199539	0.019608457124424078	0.005279340853544483	0.0	0.021101009635938004	0.007705462777391967	0.01824859483597762	0.013327939931560829	0.041883819422989244	0.02971292079872722	0.005413646803166835	0.0071355380216421805	0.03061179376189329	0.027571585899123417	0.03791195010797994	0.0	0.02243141481800281	0.0	0.011794778565035373	0.002358807495368229	0.04041562613049827	0.028961463467495785	0.002425601051969323	0.015064182360152492	0.0169077891894997	0.010562399603161604	0.04006459553964017	0.0028973509933774835	0.0008278145695364237	0.021451027696461046	0.02099013965934554	0.03826659140070313	0.02595327110259886	0.03711415611181989	0.0	0.02116925984363179	0.01147540302728108	0.03935476080598709	0.03862408738325185	0.014689748504282642	0.01967129240096511	0.025147206908586565	0.0	0.006114652352179438	0.024301108516235518	0	0.03510781325675495	0.0	0.028545368317421563	0.021975038933785166	0.036939333295838234	0.035095297713002974	0.02249547156446591	0.011533069957329957	0.0289054304549619	0.029002725615991015	0.01936364896162258	0.027156945340972488	0.041325563761753156	0.029133787918336825	0.024566026519688092	0.0	0.019943914375368705	0.025730822430203817	0.013838346230450622	0.005758382832955166	0.033536739733971546	0.03704432441656226	0.00014060039244416725	0.025676901219845265	0.04848314081679799	0.0016556291390728475	0.0	0.037402549369296094	0.01873559327377746	0.0	0.0	0.003311258278145695	0.016709889849969847	0.041774833362531336	0.0411932782282583	0.041429130906572235	0.017080585730061	0.027123833051817235	0.030007146593970805	0.024849828735980323	0.03129463953201754	0.01332579581638191	0.009558146010111361	0.037637307823801404	0.009331978616031847	6.877412175220774e-05
Nfat5	0.007309520027750441	0.0	0.026082503311724577	0.013181169982403379	0.0008278145695364237	0.0	0.007169227688586676	0.006704569728587511	0.011402905964674649	0.0013554307502972602	0.02313460316855167	0.014474606072024616	0.0031614212322916817	0.0006415366196827871	0.02185403988563031	0.013465045771010806	0.0233660504919517	0.0	0.012153812394061329	0.0	0.0017043158483033185	0.009678649738009595	0.012341161834595002	0.01570680787993816	0.0017128631970534675	0.009808034037101915	0.011587000761875953	0.01160854255947291	0.018101718033861527	0.0033815914741069176	0.0008278145695364237	0.008728330303501761	0.004845603272995209	0.025828844384684867	0.012440497188500828	0.018497808116572173	0.0	0.007135129913196482	0.0055776004208635275	0.01645494203164193	0.01073717555003483	0.007699799384179996	0.014838333285736952	0.01276717979499621	0.0	0.005947888892017807	0.005762437620979446	0.008301584760560636	0	0.0	0.008086202702301409	0.006084284637310492	0.015149577849310676	0.013251991790672362	0.004324968621892308	0.003597430250796352	0.020326874877565137	0.013183614473224142	0.010688854093884944	0.018290196685684487	0.015605111516250339	0.018457048494703827	0.012411820631470666	0.0	0.00635341012489815	0.008163742536238078	0.0061641370324524505	0.0030832091085582353	0.013635474392928424	0.022699039174438274	0.006063582858610177	0.011404128677996625	0.029988046548101666	0.007560354338467575	0.0008278145695364237	0.015111281314398555	0.01047539509804228	0.0026463361838237414	0.0	0.01173543742160117	0.0032628870149963227	0.01593093096621502	0.02062915411093032	0.024455138253797144	0.010884333622512081	0.020970344502866098	0.015746927859147476	0.01617233403321457	0.016886223938891113	0.0024254934306744596	0.0017817341385940623	0.017568956284479704	0.010186592356018266	0.00600464645137888
Nfe2	0.035414595263439125	0.003967285803278625	0.08467683119356505	0.03080658906720426	0.004451526284008058	0.0	0.027357288545432533	0.025357274722124228	0.04677527604909703	0.007780074039576726	0.076635636597404	0.06794270515277238	0.01971900581239128	0.008228956091778998	0.08323817669559364	0.04352122322388204	0.09338164575028127	0.0008278145695364237	0.033597906507376075	0.0041390728476821195	0.01674081055306481	0.02265300550139896	0.04259441423973751	0.04431215299742669	0.011514445600828975	0.026536455072638725	0.026558001088312317	0.04238010119042855	0.06428108044417997	0.007520664321789036	0.0016556291390728475	0.025538111296516453	0.03885864786478511	0.07057675067684727	0.03046974170697991	0.08659023100373667	0.0	0.03086673290271942	0.011178854787883398	0.08025332464611033	0.05858359673048144	0.02279093350175314	0.04840119473032587	0.02801375251081868	0.0008278145695364237	0.035183635941450755	0.025885089287518086	0.020940339466106954	0.06295627173305082	0	0.04602733016069589	0.025364809266489634	0.05658797960300226	0.06665917794607017	0.0302066294599201	0.018253981092820195	0.061977062253825606	0.049199139633197386	0.024449103952678904	0.03746488728797974	0.04671373251091984	0.05585888693802109	0.02619294179484584	0.0016556291390728475	0.02013903582935585	0.032626670889770386	0.03616552050001435	0.01249915511128648	0.03865345411407144	0.0749512873824814	0.019994558556554784	0.028990092758130557	0.09432226471741723	0.020463297632885808	0.0008278145695364237	0.05947904220408316	0.02773602288247375	0.018969206934599515	0.0	0.036443623020662286	0.018775296242118825	0.06314625199968303	0.06244993281527086	0.07461621099232334	0.030883103840869355	0.057257207566498214	0.06323015262280125	0.045333976394932425	0.04101225972316117	0.01665066678894307	0.022262984005495617	0.06105225390434777	0.026023214167751073	0.024449285420691847
Nfia	0.016835350649280798	0.0008278145695364237	0.052618319929921394	0.02406405141116256	0.0016556291390728475	0.0	0.02126546788016405	0.016938606469625993	0.02199527174084044	0.007373972660155554	0.034238884070199746	0.03960187036470077	0.003325222695571419	0.006713558588907325	0.05395339601700561	0.030815650940608095	0.04385362687643098	0.0	0.027472859308757334	0.0016556291390728475	0.014589096767421301	0.005702694821397242	0.02744221883801171	0.02856724993543294	0.006580000085610058	0.017685286930730678	0.017319886346786845	0.017778439686530815	0.03301956060554551	0.00793457160655725	0.0016556291390728475	0.013831620158403455	0.0180368843784372	0.04864175947228164	0.025868447558381576	0.04044042470258329	0.0	0.014269395182563776	0.007264535971034693	0.05522497770142778	0.03038936519752817	0.013903285927476434	0.025498728987866346	0.020584443115431984	0.0	0.011991473736078291	0.015974019180449977	0.012890155655415632	0.04112387097781351	0.0	0	0.026723687432568317	0.03492004463325304	0.0369096814497439	0.015488333698859475	0.009040443838607637	0.04608900977124464	0.029888400892857932	0.020031441550446043	0.029741512587953343	0.029151364572128146	0.03167277202565891	0.026067953818618338	0.0008278145695364237	0.010396942575986778	0.01807613114095576	0.014880941208382755	0.009454085980167354	0.028237869571466654	0.05484495659523409	0.004918781438488449	0.03140507382938147	0.04471016874477093	0.00406790501074451	0.0	0.0384531964641138	0.021167647642643516	0.002013452451326505	0.0008278145695364237	0.009622095164580758	0.016373847696624255	0.03188719463533427	0.033438850012686726	0.03603073516480832	0.020909593607189712	0.03285907156312783	0.03748864867767416	0.027874721680579563	0.0315122491580021	0.006322507373194345	0.009664653370406201	0.05051435777768177	0.018858306424537348	0.004968895956134606
Nkx2-3	0.006356693671722637	0.0014838420946693528	0.019084138213996515	0.01366384289017108	0.001140268005862363	0.0	0.019997856836041036	0.007516330414385138	0.014286220951409093	0.009409036475994677	0.030146361869093433	0.019387781078497004	0.003999080338481783	0.003847889040930308	0.026293668690258586	0.02371775257851181	0.0262721634910114	0.0	0.0171754000544764	0.0	0.010501807496966222	0.0013270802322950448	0.017124694183358234	0.01846317814949949	0.0006001566027109486	0.013777713063114616	0.014417334443129908	0.0018201000744078374	0.02275505200599512	0.0014135088987081307	0.0	0.009382256398538546	0.007162544866584792	0.026314311398973396	0.015630621333308524	0.02220983283254754	0.0	0.013652169885933254	0.008630553888529423	0.02878029843061332	0.021671129256643273	0.009130354731742533	0.012499944675571842	0.015028971828871177	0.0	0.0008278145695364237	0.012271270431328911	0.007355658510483495	0.018189774612408907	0.0	0.008805575560279614	0	0.03110747403511792	0.02089906391534217	0.013419384623140346	0.014511821004893169	0.015565782903793481	0.01411835353513331	0.005700540596498943	0.013702452157926868	0.02077048512723517	0.02343796240843589	0.015691056666908423	0.0	0.005020246488192878	0.014447615906593285	0.003300780481792426	0.005494850538463491	0.020762799832262428	0.02369219022315531	0.0	0.013597260722968784	0.0251410457507054	0.0	0.0	0.02891642159296523	0.019282276095761743	0.0	0.0	0.0	0.015893255359337253	0.019191039835840144	0.021001275565525123	0.020014709520776077	0.008617642800121122	0.015526594636890139	0.013030004267414309	0.01563693432304708	0.021105289124171867	0.005759197744383335	0.004032997375780049	0.012739821002363098	0.01351966316172817	0.0
Parp12	0.005576873882670826	0.0031394712337422005	0.02638578770349323	0.010616594234513981	0.0008278145695364237	0.0	0.01284377852572147	0.00920496679384806	0.018231019542784707	0.0017907008021045684	0.020882831787640874	0.01905119827810148	0.0022741755694246353	0.003921212693671018	0.02860283995644019	0.016484589361663672	0.025720421027332904	0.0	0.021253124405615473	0.0008278145695364237	0.011280774014701378	0.006078529731647343	0.013588332298867684	0.01725475443366098	0.0019049875389012545	0.007313258779589565	0.008868879177775037	0.0062369244416750425	0.02493279264241237	0.0006560275251329288	0.0008278145695364237	0.01455139376857348	0.010102612733362232	0.02456145355553695	0.011587827329697473	0.03148400255597457	0.0	0.010528348193877674	0.004667680386025418	0.014958384129312224	0.021662929810742318	0.014129892310211944	0.011209881523253723	0.010512648894712524	0.0	0.009731003725957244	0.007596133491105412	0.006814077735814406	0.014732625336070603	0.0	0.01621547285339488	0.011068072181039673	0	0.026451649077951007	0.0076002749796657875	0.005573472259778491	0.0214225507665506	0.010807233416831498	0.009144270528444593	0.012147090189709643	0.020517736430680306	0.013263234085734262	0.01325508665213236	0.0	0.005964032287870887	0.006806696766742688	0.009293190046779694	0.0009324803358378573	0.029714565647874846	0.026949354885617158	0.005975605721011496	0.004935560270917043	0.024966420057799574	0.003518787598490038	0.0	0.02446257326526375	0.020355282215694714	0.0017871555275727183	0.0	0.005317466600687318	0.006939968975084425	0.025289338679800644	0.02044061892475095	0.017663816142488208	0.005446274687012959	0.01093510456803631	0.01427712913308161	0.015283317449025429	0.019291320817185067	0.006977071080035787	0.006022822465298351	0.02002424654755851	0.01111869800634123	0.0038406250350034787
Pbx1	0.00809925953911507	0.0024834437086092716	0.041812470257653056	0.018426027816533047	0.003623711714471635	0.0	0.022752606670810988	0.008938900841308533	0.01947781336523152	0.010669555418093097	0.04138323733192218	0.03129776514875976	0.0038241928829795165	0.004372323704458936	0.032255440559666615	0.024960998708755847	0.03603102782137791	0.0008278145695364237	0.021394973211278628	0.0016556291390728475	0.006749623839867675	0.002663724838049282	0.032613086574458834	0.028821353023017384	0.003611267525347718	0.01726515959425738	0.010974808817182543	0.010744140631805243	0.032373941541997124	0.003311258278145695	0.0008278145695364237	0.01463849925760554	0.012753419043641674	0.031874851263810636	0.021124446188940153	0.03130410744531763	0.0	0.021260628550246425	0.005200494082793602	0.04291214787493134	0.028621834449243166	0.01226148841702495	0.018322530988637686	0.02472265278613484	0.0	0.008349727477755585	0.013461759355342166	0.006408318420305973	0.026819010899563046	0.0	0.02234086966832843	0.020097206151213364	0.03314551449955867	0	0.01487937343168318	0.008865226676134718	0.02392826958268996	0.02116531936685357	0.017719964820630412	0.02624730546656282	0.029342016611800664	0.029786503054954318	0.009720520100607756	0.0008278145695364237	0.014186691589835439	0.015994696605529272	0.013106532450143774	0.002998984564149182	0.024868780385209087	0.029276846725848477	0.0037594052881360046	0.024867501981320893	0.048153490095140694	0.0010989329602870835	0.0	0.02804238700416956	0.014040278803695705	0.0027138110700406274	0.0	0.002592789378572786	0.01488921779204842	0.026614365060064187	0.031132863875453002	0.03126781056000853	0.012429954155190177	0.02128627024680098	0.028744916982594716	0.02719445864693555	0.029414172825685696	0.009863212056626665	0.009759462211379957	0.029774088072354214	0.01536902466184993	0.004720846420148981
Pgr	0.0008278145695364237	0.0	0.007732727728032216	0.008921837905967777	0.0016556291390728475	0.0	0.005636637374809753	0.004324005421197171	0.006931354966962691	0.0005504455934016299	0.009819962083293964	0.007535227628135478	0.0	0.00022729613140841457	0.00411395725460971	0.004586370204698875	0.013838602179191131	0.0	0.006096431342434785	0.0	0.001063309236907951	0.0	0.00913911415654186	0.011866271940635194	1.4462273539246512e-05	0.006944234460908264	0.0035973002971824344	0.0010456503012746647	0.009826099172784606	0.0	0.0	0.008355159856492569	0.0	0.01625198761935321	0.002523802905150797	0.012626104082397822	0.0	0.005683364106934668	0.0004112395413738747	0.009066140830142325	0.004849563405988387	0.005856858973505961	0.0025294003776443487	0.005599881530753695	0.0	0.0	0.005139059756266694	0.007231961130559423	0.007819769670278674	0.0	0.003988979659954368	0.007313507023507395	0.009410071421790818	0.014265314641050336	0	0.0022344211211111735	0.00602652106034904	0.0062759257912720955	0.002614457338017387	0.004920994871994466	0.008748507825822677	0.011819152131818035	0.004682244015969587	0.0	0.0027864010715050367	0.0015178021133675087	0.0018214826051636786	0.0023590833979259857	0.006827105621504204	0.009722708574872733	-9.268700376345748e-05	0.006932735238380013	0.010293120168933027	0.0	0.0	0.007579926784754033	0.0055648119897082175	0.0	0.0	0.0	0.0036162937061946215	0.010326874448722094	0.00989970568215366	0.004682917655388723	0.003453589893506575	0.004196994776111204	0.00989138195048345	0.004717913340273944	0.0070100457597315645	0.002135477204039766	0.001658068506244751	0.011621788484197702	0.006664130644243806	0.0
Plag1	0.0012180565492396248	0.0008278145695364237	0.007649712175831267	0.004535928112325021	0.0008278145695364237	0.0	0.005523638941453673	0.0031034622609661033	0.0024804845724337617	0.0035841926458023243	0.011429048736189136	0.004642940253519013	0.0008278145695364237	0.005571503375802546	0.011050975733301315	0.011259748710798394	0.011770778731708554	0.0	0.00663198488789935	0.0	0.004010349047001026	0.000734625984907133	0.0031538159879653683	0.0040084889896698575	0.0031158284088007395	0.004215170368680304	0.0008850670609825444	0.004701753689686022	0.009469895368784032	0.0	0.0	0.0015640904297724223	0.004218940748426113	0.010361555417586219	0.0035936223419219607	0.009989741554345049	0.0	0.0037502393588358927	0.004365504167368388	0.010945592731353718	0.002067861131626985	0.0021774724188169227	0.00351632412839481	0.002370801731944136	0.0	0.003410965367295822	0.0010932182740676544	0.00021279741136797238	0.003581270465787034	0.0	0.002873151098464497	0.00603374442560903	0.0025880132975329294	0.0033996450986533092	0.002180275786962811	0	0.009608977142581463	0.004142237148824509	0.0037280221707003953	0.006131619640422017	0.004121639943519856	0.0077765542164623625	0.004712557735886975	0.0	0.0038244249274520434	0.004489841268921392	0.0003441808097285034	0.0022115750095959737	0.009008543215693998	0.0032871102332228622	0.0001800263810415053	0.004483072061870765	0.0032488254997875966	0.000931230161819523	0.0	0.009445934031058511	0.0021324794367327416	0.00010541399059139353	0.0	-5.4575378656998306e-05	0.0011010554623821914	0.004482875714627994	0.004235865187471555	0.006214363721101053	0.0021436610784090105	0.006607063793487315	0.006831673073676905	0.001347314452779221	0.004995701874218308	0.0002738678308159061	5.024552790559829e-05	0.005186312603094046	0.0026931210775558265	0.0030473151957834564
Plek	0.012048337550547917	0.003967285803278625	0.051848665102885404	0.016354170781289173	0.0016556291390728475	0.0	0.0171939909555769	0.01244982044457087	0.024684208246577955	0.004815774391472732	0.03993080634088323	0.041997497971371776	0.009687062735753654	0.0033874883791905953	0.04972642740663234	0.03112842806244721	0.06587855466012449	0.0	0.030714482346805166	0.0008278145695364237	0.008619312446442115	0.009020536334132063	0.02832414862203641	0.037207990488746255	0.0018669700130378353	0.012417347311221226	0.013341587209241095	0.021038732464971698	0.03439502484096112	0.002725563948973989	0.0008278145695364237	0.016348298352408586	0.018183377689060337	0.04062996014642835	0.02724520891070844	0.040180839872695794	0.0	0.029169158222598548	0.006864904490871268	0.058805799939446214	0.0393264262684506	0.009508983125965006	0.028519797610685745	0.031235159814879634	0.0008278145695364237	0.010723700871174698	0.023390301084152975	0.010898783044900644	0.03913637910431617	0.0	0.026525884405368766	0.0208285927023311	0.041562996844717905	0.032531845272577145	0.020212184813843608	0.013906458063146295	0	0.0266935109459202	0.019317743082754444	0.02564562175814128	0.029221113674925157	0.031748466299919814	0.020596514425681892	0.0008278145695364237	0.011123035816601607	0.017547087938590254	0.0170304541428838	0.002723304147365885	0.024127682562849723	0.037574094734100935	0.007934371878039219	0.021781116804707387	0.06430177838097056	0.007066709852564266	0.0	0.041092253376058346	0.020780449843789073	0.004367896089851626	0.0008278145695364237	0.011699446845095064	0.011093719033173292	0.04074740133424885	0.03786901055813802	0.049991657749741125	0.01401540989667158	0.025241535263125406	0.03788161016711394	0.03523040205993423	0.03418304017972286	0.009688145960771898	0.015603299040493691	0.03814363463058589	0.012379976190682072	0.004895769466585772
Plscr1	0.019416668541738312	0.0016556291390728475	0.061831385063685775	0.019040834662321454	0.0019680825753987867	0.0	0.017319583545807576	0.014189885012445768	0.03344493761148975	0.006625771286529425	0.04232810057688095	0.044553825373583565	0.009506706327152677	0.004529945231627651	0.048064315306359975	0.028255907547328696	0.060194299719535285	0.0008278145695364237	0.02582774704677615	0.0008278145695364237	0.008615458170267086	0.011807325197990893	0.032105285646259106	0.03263423440248743	0.004439279790828107	0.017808042615383345	0.01454135987137904	0.026442653755814005	0.031096842929554454	0.006036822227119684	0.0016556291390728475	0.020721033921228812	0.019260021357952968	0.04618919018943267	0.02614523152214833	0.05287380744036881	0.0008278145695364237	0.02115605114457373	0.00910768764710231	0.05033819124293914	0.03207612805625785	0.020181671262694618	0.03607571139036247	0.026341297448279954	0.0008278145695364237	0.020025367839996134	0.01132424275390771	0.014467049660358925	0.048766590008729106	0.0	0.03530143334749534	0.024398542084466155	0.04258827397630488	0.039913985536759664	0.016760918655806263	0.01538868569169287	0.04590281758990805	0	0.024417753370309523	0.032685929881307155	0.03679954521062685	0.03714488744199808	0.02295286621450952	0.0008278145695364237	0.014216053966213798	0.022119673982446273	0.033693487471439514	0.010225500163682396	0.031709456182392896	0.05047867255292292	0.009443570654755718	0.026127470215393387	0.07084812859356188	0.012622761866493836	0.0	0.05021397236889916	0.017124157538875813	0.007143861537612828	0.0008278145695364237	0.02392728414546803	0.010450464281600225	0.034192990087420515	0.028574182346620826	0.04561332656433114	0.01202069252219749	0.03557426950363215	0.033680790406452846	0.04064454701447699	0.03139017405090239	0.008251705311527337	0.017089519788507847	0.04646759424230056	0.01851570151607769	0.016231780835369875
