TE	Klf7	Fev	Nr5a2	Pbx1	Atf3	Creb1	Foxo3	Arid5b	Tcf3	Nfic	Nfyb	Hmga2	Hsf2	Ddit3	Meis1	Stat3	Patz1	Xbp1	Trp53	Hnf1b	Sox9	Hbp1	Etv1	Yy1	Isl1	Irx2	Vdr	Srebf2	Sp1	Bbx	Hes1	Zfp148	Ets2	Satb1	Pknox1	Crem	Nr3c1	Zeb1	Gata6	Tcf4	Rfx3	Mxi1	Tcf7l2	Lmx1b	Pbx3	Nr6a1	Nr4a2	Neurod1	Ehf	Meis2	Gabpb1	Ovol2	Nkx2-2	E2f1	Nfatc2	Pax6	Gabpb2	Foxo1	Plag1	Nfib	Bach2	Nfia	Mnx1	Nkx6-1	Pdx1	Pax4	Foxp1	Sox5	Nrf1	Foxa3	Fosb	Usf2	Mef2a	Zfp143	Nr2f6	Nfix	Cbfb	Zfhx3	Tcf12	Arx
Ehf	0.0034783025435691176	0.0012886612310725667	0.004055428135888877	0.011334155285035931	0.0030637321900887924	0.019804718817948663	0.014182995602349284	0.0010775510849740605	0.0	0.004365659624476869	0.0062627533780122745	0.0035465748578491665	0.005444981085251587	0.005929007438868317	0.006953059920254483	0.010850964180042194	0.010809421161532776	0.0	0.0	0.005669579464205152	0.0019956287990531827	0.0007945967421533572	0.0031253815614335594	0.0	0.00144112929449124	0.003648952600131457	0.0031529612803936026	0.014843961622273005	0.007205923692231558	0.005337539732988764	0.004042896263452354	0.014457298989972394	0.007950141002780919	0.006223082171187153	0.01754257031837687	0.011329080524005147	0.01011959193005235	0.0033553029659710524	0.004267554217763237	0.005793816467917673	0.010451603637012046	0.012927445443044586	0.002350514943467738	0.0038451116535287372	0.008718567505708198	0.0068217668255684824	0.009257699170378834	0.004123782266292578	0	0.0	0.010671965863945289	0.006481906795761993	0.013232277623091171	0.0035107466933421007	0.003383569382723337	0.002750081977460082	0.011558092296201973	0.010997643095205917	0.003535090287731569	0.0005720215475867598	0.0019134345476744907	0.007365393785133656	0.0018954141831099257	0.0	0.003208890696784122	0.006888270145319161	0.001713252882536736	0.009049487264489831	0.012073691366616502	0.002189024634218092	0.005885985573894696	0.0	0.00556967739234419	0.010710716074942308	0.0009181698266921212	0.005028773613733582	0.0015891934843067143	0.0018569936385205003	0.01011840369971167	0.00264020557938205
Meis2	0.024222900471186054	0.010554772815647937	0.04701388485442066	0.07053765144459807	0.03252196643802403	0.10990940359743806	0.09465573902769178	0.0617407274606364	0.010959460667747774	0.08111588765189626	0.03660428022864299	0.08538298179542317	0.09016986248639536	0.0851574413752986	0.058629146307916054	0.035566387459929405	0.08476552457956503	0.0023837902264600714	0.0031783869686134287	0.08107299549029708	0.08645558109197662	0.0011508132507905288	0.016119270832063153	0.0	0.005301707286705855	0.01571848579695064	0.07035998150128552	0.08641873761157462	0.05616674792204359	0.022459008745721414	0.05958455374751692	0.04875660539664088	0.09931859098722769	0.06862851074021625	0.0919633572612131	0.07858064182135013	0.07479777642949066	0.014373665954457111	0.0642007176270353	0.10584121327334654	0.11327168231587743	0.11256591408962004	0.08259223383278053	0.05038186920422666	0.07682404643032768	0.04317553943701136	0.06161283642307568	0.08839857951655322	0.008959809003604512	0	0.07988492966065755	0.05814730634845958	0.10195979041225461	0.030430355421143928	0.047253182100736126	0.005992924999054429	0.07503704477431532	0.053914886014238945	0.020127194135862128	0.05526773552975067	0.029291252010908965	0.04755710590307775	0.04782879583634364	0.0	0.007761638206378235	0.047042450611724775	0.03496964037965891	0.02940655087665351	0.06597625793038639	0.04435606417338792	0.044839815313736806	0.0	0.09822915157101071	0.057772844340207824	0.05478438326856157	0.008650582633876597	0.00622175208467039	0.08727115595754661	0.10830386096439823	0.01636502730562027
Gabpb1	0.00901060786879986	0.001582804984483343	0.014317581663692363	0.03503446227131166	0.010675585891949429	0.033069705301157486	0.03505983839937848	0.029149274820431226	0.004602686730520921	0.034452482542205835	0.017354770614679705	0.031761660731354995	0.032796110544921646	0.0342563775010503	0.026904624241444994	0.015810451624396683	0.03513257841449408	0.0007945967421533572	0.0015891934843067143	0.03133350775757984	0.025599554869504514	0.0008905740644363003	0.003032232600461254	0.0	0.0018121278500577152	0.005838189945626731	0.018375108104182348	0.030323887497171235	0.020648796973190817	0.006191880214827636	0.014586529859134466	0.01323254851220318	0.029036706024513016	0.024281771865048297	0.027694172072747207	0.032307693374376924	0.02452492258355353	0.0053388549961461	0.017743788935182	0.03260129635350303	0.03985281115595273	0.03597875410719954	0.026443213408732246	0.019889162706626638	0.03137870119692689	0.022745714336616353	0.017888212302859918	0.03145864990868644	0.0010031845191762583	0.004639678945217576	0	0.023038881817756315	0.03362292639688813	0.006982987942808009	0.015310553693766072	0.005216865021571922	0.026244325655610752	0.018482711892070527	0.006129237072219556	0.01802194387218224	0.008713693604718195	0.013411052306377354	0.013291155956769296	0.0	0.006070737545361838	0.008891885446664737	0.013758543621085619	0.016156963666226064	0.027321052487983114	0.01285060705917616	0.023446427870719246	0.0	0.02457478429412401	0.02806805344495622	0.018474152644426534	0.006004527495200229	0.0025785558187020508	0.024260906993485157	0.047062102318550895	0.009399773948944125
Ovol2	0.01063744040954205	0.007854361178123352	0.016333887678440552	0.019504733028544476	0.01162734639929741	0.04701709385357593	0.02670965829070171	0.015151628468195765	0.0023837902264600714	0.02108968511079569	0.02323499354269838	0.03150768532090694	0.026035222510192312	0.032515233501912856	0.02248149832832549	0.014896932237691823	0.029806268077326337	0.0023837902264600714	0.0007945967421533572	0.024296654785882294	0.018853252374875118	0.003234687902294912	0.008586374663425985	0.0	0.0036821312699339636	0.006738174694918282	0.018520643045454966	0.03578335815922204	0.03137575778894088	0.012488910412368973	0.01808028757170322	0.028657619804251574	0.030860214324274247	0.015583058111040906	0.032870031273240174	0.026549896199405745	0.025950982884045477	0.00807628670166744	0.01841757060631865	0.03849665842193604	0.04057754155774165	0.03364979407119593	0.02827880918232155	0.025311599674083394	0.029059115301694454	0.01815931325387128	0.02032508559858491	0.02055431298375807	0.00391728001225044	0.006754072308303538	0.03046718402900466	0	0.03383037865204151	0.018426137375536746	0.01809030031062847	0.005278395854487395	0.018905662012240462	0.028071244067804486	0.0039531350124448915	0.01633306309506338	0.00977594737805316	0.015598506892774493	0.009302452651032973	0.0	0.009508273528434915	0.008970830953633225	0.013862205328099043	0.01022376133403459	0.024633824037321915	0.008940582059513742	0.014269148254806824	0.0	0.029593212981550807	0.018266599147965752	0.016270765685507997	0.005016144411850626	0.0028784713936577393	0.024862731458234717	0.04376841837386869	0.01570497754872825
Nkx2-2	0.01616197854818006	0.007586924132534546	0.017157287013164196	0.027358597336399386	0.014223400063170123	0.05169101210893178	0.04675306588129463	0.02929112498853617	0.0030134932462142056	0.033123224910280205	0.012543559451140857	0.036468747784200624	0.04273928983300016	0.04035205168518184	0.02224016282018506	0.018668321519742154	0.04238522746524295	0.0007945967421533572	0.0015891934843067143	0.04193479163210786	0.03645169416973797	9.597732228294288e-05	0.009379106745408887	0.0	0.005813613705171668	0.006182323817533844	0.029594052686331522	0.04397338556370616	0.028375991535782973	0.01248891041236897	0.018098440418444276	0.02889384891438703	0.03994848999209013	0.02580867350430901	0.04052623846043747	0.03600072050345586	0.02443609568549943	0.0062938425614742334	0.02631715084677901	0.04005780115034263	0.052491496164200284	0.05089195642596092	0.04078309872248785	0.028264639088984255	0.03510688966000278	0.019896733428813033	0.02510074301591192	0.03306440242207447	0.002636587258556935	0.003867833728053077	0.036544926302819025	0.032788472731733215	0	0.012516126816997594	0.022258280819144598	0.003715079885956974	0.030429433617845673	0.02285525364147103	0.008254340288492909	0.02309650296807457	0.014526923069412096	0.018930331819050485	0.016239236614733085	0.0	0.009577821786879132	0.01238628570014272	0.02064046806507102	0.016603577118649286	0.028402406138695716	0.018129400459999577	0.014612817913538759	0.0	0.04252574805502573	0.026328158273595418	0.025989038428640417	0.004126606536965309	0.003972983710766786	0.036612467375417505	0.04323819713073195	0.01714209244553418
E2f1	0.012324016689969752	0.005553690088180422	0.016327270718909655	0.02332305780047119	0.010721405678134158	0.05053884950015106	0.034403532194126285	0.02412985375687881	0.0007945967421533572	0.01891551483209027	0.012422149506571313	0.03306378341231759	0.033796029231527906	0.026958465566955917	0.02668547913138467	0.01802832504031747	0.03296594236857552	0.0023837902264600714	0.0023837902264600714	0.02976177535001786	0.01673257044907321	9.597732228294287e-05	0.00643032087855977	0.0	0.007741702844568268	0.004709967746396784	0.013530293435149098	0.030131431917294244	0.020418287078891918	0.006821583234581769	0.01570115130222658	0.02082031093676909	0.032154198799362405	0.01877148382773746	0.025587563089159465	0.027108463371136083	0.018654568829518197	0.007596890695959769	0.028664173336099903	0.03200070341810834	0.031260820280669954	0.025267077148758515	0.03513616976998344	0.016471803528652493	0.02222400198263228	0.012186859695973194	0.020364199512776723	0.024018223492026997	0.0016859732830339566	0.00986494835063873	0.0312604855891254	0.018207195513701296	0.03086704441396597	0	0.016683496989047367	0.004206987155910023	0.03187585365665912	0.024485687908265157	0.007206817282982749	0.021583896160806776	0.007404537141974792	0.01956694615890982	0.005173772653908847	0.0	0.013732323765125157	0.005749592824987603	0.01952677485088271	0.012316721164623205	0.024659540195441823	0.006763876827062238	0.014595704410864566	0.0	0.03190301319686077	0.023129632981279225	0.013996479206872942	0.006640510590834288	0.0025785558187020508	0.03284822141071666	0.026018984658205683	0.009896893277373836
Nfatc2	0.0023837902264600714	0.00017497937776772898	0.012889191531949035	0.015086491580126763	0.009025060675752535	0.013615285746416107	0.01168558349498195	0.0167831966966313	0.0015891934843067143	0.01075278007119814	0.005746075275349858	0.02160718721629498	0.017766314737284215	0.02331978299862153	0.017938458757988593	0.005689182776586781	0.013612537330122316	0.0007945967421533572	0.0007945967421533572	0.012266747419729673	0.01728975645201693	9.597732228294288e-05	0.004501222716803396	0.0	0.001099676321918607	0.00474290768789143	0.008018178957504743	0.015108001106736971	0.02396084521952854	0.0034783025435691176	0.010632810881120912	0.011453857300004361	0.011386932850999504	0.0170878542096935	0.022257632187677175	0.01918707423773789	0.011686290592101259	0.004796574415690436	0.017459864970300797	0.019335137952901767	0.018413648437967216	0.01470468257838484	0.02191458345256589	0.012999928048779134	0.014410192548706017	0.009260876602539287	0.008163966852858551	0.014447085675814627	0.000629893774567726	0.0022188965040608488	0.018453836063581617	0.009050722772925075	0.020930802144282896	0.007651956310246334	0	0.0022388703806505146	0.016850673005330927	0.004937938797996798	0.008837605356684954	0.010587315385773285	0.013031799162311232	0.009638149735014118	0.005263115878043169	0.0	0.0007945967421533572	0.013899733888332702	0.006221587514047696	0.006723406282684261	0.013497747527245694	0.008390709367804429	0.01047314782248869	0.0	0.01855325872577582	0.011769298702027128	0.011355300823443154	0.004537649892400479	0.0009893623343953366	0.022100049308708097	0.017610402119166212	0.005330541614316033
Pax6	0.020085023038020035	0.0035995342896817852	0.037095702338241984	0.056631724549497185	0.030530528863951856	0.09969682212379004	0.06982118604193034	0.07317010359218111	0.011754057409901129	0.09503820791772	0.0352991533755079	0.09091369746690996	0.09241991643256679	0.07805182171480547	0.04966240409725444	0.03285526578983131	0.08592874008814391	0.0015891934843067143	0.003972983710766786	0.06505660436092903	0.08935670196118045	0.0011806851206332856	0.02030081456061885	0.0	0.0011079571405648444	0.026190409413164747	0.06333325901845388	0.08237881773476857	0.05857323295494562	0.018980706202152288	0.05004939054969609	0.035396749253124665	0.08965739759151564	0.05912337857704121	0.08733539745604217	0.06863734872083237	0.06064583433239285	0.015471406672544756	0.060094629030550885	0.09818215869923302	0.10901101920355528	0.10826470304113497	0.06946642864519569	0.043727395028666016	0.07315854972370807	0.036110244906458686	0.05312158773973494	0.08203811029888973	0.007191053406992619	0.00029991557495568874	0.083732891012433	0.05885175199016231	0.09819965694662941	0.03135030569546381	0.05111834902996752	0	0.08126904509073962	0.04876245874552265	0.013970264818305517	0.04722359265485581	0.021737638479383464	0.043747748058722974	0.041344926447486136	0.0	0.0030232977649729095	0.043309117020481715	0.041162059181121785	0.029454743901061398	0.06849226144604817	0.045936604853942166	0.046209193658750494	0.0	0.0936176482841709	0.060663626292210934	0.04977712124596553	0.00870175572598504	0.006851455104424527	0.0804109825753629	0.09338907104881072	0.018610543235285763
Gabpb2	0.0068514551044245265	0.0006134728785224407	0.017449476599664494	0.02429485433871129	0.008901492293539755	0.03272477450417113	0.03165013396576485	0.017243394644038477	0.0015891934843067143	0.025152653759112385	0.007111126930696093	0.03248632827397105	0.02119183764898766	0.0326566043662503	0.01613030988692441	0.010566864408436316	0.031698022799737054	0.0007945967421533572	0.0	0.021635925935552157	0.02922849361031929	0.0	0.007620146544280779	0.0	0.0014808790596004826	0.006125292323592781	0.014993938815062533	0.01859385868513962	0.011531101687122068	0.00854579857144495	0.014035592981730472	0.010510442204161021	0.030321537156612635	0.02344102851990274	0.025520556467959022	0.02256965476568769	0.013449151240286806	0.00677672121549588	0.020682083046384542	0.04155043163955252	0.025167000080858506	0.027175787168777544	0.023084574883658476	0.011053255293821807	0.024713128785685157	0.015157067689196913	0.017410107750237328	0.02579101879677379	0.000908447999416199	0.0034783025435691176	0.02652680040634158	0.018216455352452362	0.03318049806385534	0.005571744316052644	0.010923773372157155	0.002966409298046477	0	0.013283863901572037	0.004786784757420059	0.013815311034026582	0.01101942024917211	0.006039054245823591	0.009795799488602496	0.0	0.005737507294559364	0.01250313740650671	0.005275080198856583	0.017726220417007263	0.02500893135653976	0.011063185939348177	0.016491781590188163	0.0	0.02585784031829693	0.022057438375064044	0.01896055122773466	0.00947998864933826	0.0015891934843067143	0.021307560687209542	0.03413229832978719	0.009958019565193533
Foxo1	0.011994229245171309	0.004497968069455639	0.021910856433358505	0.0353268652553301	0.023614249576809052	0.06786641363784342	0.045764385781668415	0.04291313056650376	0.006356773937226857	0.04567763605091674	0.022161219317596112	0.05523288725045201	0.06054787971240898	0.06844680430441485	0.030658163891272308	0.017044713247575914	0.06382975504502611	0.0	0.0031783869686134287	0.04483380595720329	0.05948473510399183	0.0016851708065896574	0.015956933246109428	0.0	0.0012058025785121231	0.014053486887135026	0.048482352369704294	0.053415680860176035	0.035381258067834126	0.008710692293844172	0.03642240993558847	0.0199740024816817	0.05387431652149474	0.03934709685445074	0.056822333906935536	0.045117288425255794	0.031653479986641114	0.009625193928270461	0.05110668010213852	0.06571733807549339	0.06771174994425619	0.07097952610108416	0.04873781108460259	0.035728797510632994	0.042346660461352686	0.02815344690102771	0.036867790164895414	0.05899006666334558	0.004050932972531985	0.0030134932462142056	0.04911739722068607	0.035880160524047224	0.06853599601789688	0.018417720603970084	0.02740560475062146	0.002968423957172599	0.045776228658215345	0	0.01077788911853734	0.030476805698666617	0.013318189320473075	0.02658900567757854	0.030913688824996545	0.0	0.0019196127874330957	0.033529976831148216	0.021190690750078168	0.02456582459383851	0.04135796645167922	0.03115675807591057	0.0308537095434167	0.0	0.05328127721990068	0.04910381136198785	0.039408600879339596	0.005325085998629884	0.003673068135811097	0.04766230224265678	0.07534939600141181	0.011787775470640156
Plag1	0.0007945967421533572	0.0001632204402213221	0.002483617500870091	0.007758198963238205	0.0013250317807500622	0.009279506304596284	0.00930164549355985	0.007210463045346174	0.0007945967421533572	0.006097203838569409	0.0029593297026078305	0.013288913372303618	0.00858357055860992	0.006700019727149475	0.009413335482132365	0.003225183702068787	0.0073249460979529415	0.0	0.0007945967421533572	0.005810094615443363	0.003695120289107497	0.0	0.0003945999946441242	0.0	0.0022858220843936087	0.0016793170722489055	0.007994709142502807	0.004317412052240125	0.0017550832044921163	0.0007945967421533572	0.0025249805895705187	0.0019808912690224187	0.008156239207294124	0.004216878606671381	0.009898195526366671	0.007925974857070613	0.00484916376858034	0.001361935253740849	0.003911743196669817	0.004336182765420812	0.009496538031655182	0.007361774407490579	0.0071099580561671686	0.007925494227781464	0.010486755634371285	0.0073706396459793395	0.01051719210396329	0.009913007636290157	0.0030712922387107246	0.0	0.01143742109939536	0.001387592441144991	0.010118602693215538	0.005828049262806152	0.007346276733025066	0.00016954544810984155	0.010811826969420608	0.004224822363092231	0	0.00309714679044978	0.0011762123966655971	0.00547488686518877	0.006906477677361757	0.0	0.0015891934843067143	0.004711136512734512	0.002673390188828136	0.004174455038589819	0.0121296451953627	0.007949410227537604	0.006495262056144589	0.0	0.009796078177978179	0.004772361062720869	0.00815131540190874	0.001450244317124809	0.0	0.008284239170919592	0.008224342352534407	0.002167073508918304
Nfib	0.010077285648232133	0.002337802473995931	0.011900212754892128	0.026451796231619425	0.019148292554801334	0.03647808842685762	0.030893923479931393	0.014536409275486472	0.0007945967421533572	0.029606671073738735	0.016977597350738425	0.014951677681600105	0.025222174150531518	0.029466355305323495	0.028352120235555063	0.021063122062910385	0.030294786288363473	0.0007945967421533572	0.0007945967421533572	0.022246176399170182	0.016149170374630182	0.002440091160141554	0.006759914356296255	0.0	0.006186449767597539	0.0068846659286983854	0.011656984825703197	0.030681700097700482	0.03069822068944844	0.003118643228927916	0.021144115126182427	0.020224783666119493	0.024790199641840715	0.01743711349983006	0.02898152897644472	0.04028155421311098	0.021837998795533633	0.005825211490194745	0.012985618364479527	0.022366177394307667	0.035309500842445815	0.02591359416355698	0.022558736102619905	0.015094871610324705	0.02701095753933678	0.01810963266446352	0.02279016708107022	0.023337727817713393	0.004175266622358881	0.002713577671258517	0.025485077259891194	0.021975490553689882	0.02074432311860952	0.016306950040204965	0.012633933012687637	0.005158749937690341	0.031941172818342134	0.025970666423346868	0.00669492501260511	0	0.007269295983967558	0.017108325541118	0.011450588178443947	0.0	0.008315431254933479	0.011092268550843505	0.011985187155779673	0.014040248370630332	0.022507518992643225	0.008780760408966666	0.014973783815517555	0.0	0.0255778910416355	0.023663260068652787	0.014429617511323718	0.011815679006545479	0.0031783869686134287	0.01593077053301738	0.03078470916240548	0.008335910227455678
Bach2	0.0038756009146457965	0.0012189021065236378	0.010095790522881266	0.007847987508456165	0.0052189633395779604	0.012189149792081548	0.0119905937902263	0.008901886692197412	0.0023837902264600714	0.007640021606769412	0.0012201314474884978	0.012959884902281463	0.011195253463256498	0.012504989398294045	0.005203785526885641	0.001084809382599551	0.009069442862257648	0.0	0.0007945967421533572	0.014660569585583547	0.0052811237236357325	0.0016454944179881972	0.005555057046778306	0.0	0.0008429444356952923	0.0014327312693595503	0.006993237407737836	0.009932465208231166	0.006855813028105452	0.001889109059262403	0.01127844271187623	0.0035774088996216083	0.010604778490627463	0.011865206455358728	0.009491296438063533	0.011023140995789733	0.003293702272397419	0.002943542873053384	0.005363117596473072	0.011173671377599642	0.009928821767956855	0.0062566477543711235	0.010316247269676917	0.005937058517381617	0.0077109475170748015	0.00536959769498897	0.007676640021976203	0.004886893270726583	0.00033695682890236213	0.0	0.009085771120531673	0.005587427050974719	0.013763677834073878	0.0033498669866408584	0.007992740146582696	0.0008107665244580918	0.014185157778438552	0.005686042077550324	0.00337724128465411	0.007294750020035313	0	0.010310425495072315	0.0071827435200852285	0.0	0.0	0.0035411408148452806	0.004415613808102781	0.0044319093695680285	0.009432163102717866	0.0015891934843067143	0.0070375527579312645	0.0	0.013678710148785389	0.004300489359135748	0.00390284590619499	0.004250686462440084	0.0007945967421533572	0.007338318176147549	0.015452046574201891	0.0032503800093466747
Nfia	0.00470783671323463	0.00524342870983099	0.008010204855505396	0.012327132668376506	0.008219602187050392	0.021231395089885474	0.02301239033720111	0.016842003497076357	0.0007945967421533572	0.012791008368352053	0.007424693499130189	0.024307340589213244	0.024878572197544184	0.022146633838826698	0.01590556265011623	0.008820452268922448	0.020723778196021704	0.0	0.0023837902264600714	0.017714565009058013	0.017756551770062346	0.0008905740644363003	0.005183892695079114	0.0	0.0008232804462148281	0.005625851161207275	0.00970147252953897	0.022196666662130816	0.0161833001626297	0.0032835369513271383	0.009523507925573771	0.011839888461986324	0.024299068205312326	0.0123032433563947	0.026731733816515234	0.023934928774663064	0.012432922994908134	0.007909073378154382	0.018879721876467838	0.02062926748768351	0.025214082328189457	0.018117021633260146	0.017510656692564453	0.01619069343190755	0.026225926018480974	0.02266724271615678	0.012578089142151024	0.017369559353410214	0.0034119965913365783	0.0008244686119961138	0.017266209811631447	0.015056340582757222	0.025589091499205865	0.00637883472855666	0.013807519633631945	0.004920284521662552	0.02493064842343526	0.014140201123984803	0.005264620039326836	0.018301028896360257	0.007282981761166351	0	0.005651562480101478	0.0	0.004272899285722475	0.011692272439081683	0.012653567202486941	0.007576660055416292	0.0123163537595969	0.007846200770040355	0.01002521745846457	0.0	0.013941710102014587	0.009664581462493228	0.016714848339096398	0.006840980074553919	0.0023837902264600714	0.016460383237678594	0.0233570261318982	0.005966334498789274
Mnx1	0.006356773937226857	0.0008117336131596651	0.01917042081565771	0.03434745057686647	0.008624024128602921	0.046158862372052856	0.03681075739869911	0.04837904696887657	0.004767580452920143	0.03376889585416183	0.012941503069463818	0.0437422280297373	0.04468179888046559	0.05246383580890421	0.04039826919450431	0.013017830244205395	0.04043228861830236	0.0	0.0031783869686134287	0.038283823131943596	0.047706102956486945	0.0016454944179881972	0.011442151244635839	0.0	0.0007942544566613795	0.009339320992321161	0.02881287818545695	0.041810172902187345	0.03329509679302272	0.0029836213763714497	0.02322088576227573	0.009164291486876858	0.03771394589677856	0.03835807829416593	0.04431640819112578	0.03732842330814872	0.019312883870602156	0.008758935059920786	0.03187472114081633	0.05917474057488276	0.057307464403093776	0.05322972031743176	0.03877869033940471	0.03369448343736757	0.04097998651764069	0.03159421023600583	0.03846799446572789	0.047589589161186586	0.006452506497590581	-0.0001648937223992228	0.03924317644950372	0.02912682983022974	0.06026680311910626	0.018233414747431557	0.030744593637471774	0.002175877163828307	0.04708921929581159	0.016540189600625387	0.008011497879846043	0.02151377708533951	0.013884181874332975	0.024760013906865865	0	0.0	0.0	0.02823009344308434	0.023306005534537058	0.01699894191100862	0.03662996862135837	0.028172354787589518	0.03332309480089413	0.0	0.048012204510539704	0.030858137793373364	0.032785453600823355	0.0026466491753551315	0.0033731525608554076	0.03680474110341891	0.05027333299220419	0.007031831853048833
Nkx6-1	0.02263370698687934	0.0066733299219427595	0.0417135217106872	0.06724026283062909	0.0335897008364804	0.0991038971978402	0.08459779333569441	0.06500695165835775	0.010959460667747774	0.08726973946022192	0.04081044505253798	0.08862041573248998	0.09047860670300596	0.08965268896480522	0.05908947561316607	0.03806034824959318	0.09764988773820706	0.0031783869686134287	0.0023837902264600714	0.07675574774384543	0.08374313696921948	0.002604984882540777	0.015890573464989257	0.0	0.0075664281391203065	0.025139338782806667	0.06056370148344273	0.07695584892673606	0.055276708720143196	0.023253605487874772	0.055659000511284036	0.05204144808007691	0.09925421468869534	0.05811650763045922	0.08328955659460002	0.07715227223879718	0.0635978959172633	0.013887051613240104	0.07027898607271374	0.10195992660554107	0.09833559619061352	0.10201172966987432	0.0745891560806013	0.058223141533710214	0.07390758957335626	0.047004353648356395	0.05982020971650597	0.08546452241863799	0.008427047797590261	0.009999970203195194	0.07849703548163639	0.059523281736193145	0.1005493029854405	0.02645786015111807	0.05362995963056066	0.0067088207212288534	0.07627528802095954	0.05255346874974866	0.016597209767799544	0.0517992981681796	0.0208776133257944	0.04538327885721379	0.03822692791095029	0	0.01589795003261556	0.04815626136106848	0.03598721490585419	0.023625791933950986	0.06762685678977048	0.04139723165417134	0.046233829632993675	0.0	0.0997037230703874	0.059571828334468835	0.06416424504718907	0.012660320878322594	0.00701634882682375	0.09096901097227236	0.104213361307604	0.022255798056896075
Pdx1	0.02024991676041926	0.0048460464141442	0.03770403705608473	0.06665239509388952	0.032929294481911835	0.09679258182373554	0.07933999373263224	0.06153628126108907	0.007945967421533572	0.08671482549765487	0.03344327293885577	0.08669768525415214	0.0752094519551729	0.08491027755420033	0.05538812811737515	0.03136959753308529	0.09151569827309976	0.0007945967421533572	0.0031783869686134287	0.07275881875739575	0.08713111551949777	0.003234687902294912	0.015993844928479092	0.0	0.0031170947939684916	0.02725127041421669	0.06976707269707094	0.085740587925055	0.0579351724977723	0.013748316451877237	0.050126876106660966	0.04070617227478254	0.07964270039972934	0.051922442033229856	0.096600828038233	0.08410712108279074	0.05334617471973382	0.019125376859255843	0.07071463896238352	0.1074914563709157	0.0944201994022533	0.10966941273952995	0.06825572481286118	0.04675698163919933	0.07562841336196256	0.0433072902721057	0.054193070269004134	0.0865354781862898	0.007573440928141113	0.004497536747807211	0.08153481960475063	0.05864097799202246	0.08822132184008587	0.032577114153753355	0.039283332485797046	0.005598298462131797	0.07771683605282098	0.04580594548231183	0.01631615346519308	0.04029585099129529	0.025143012252322287	0.049083438364507556	0.040593765700435505	0.0	0	0.04807854710198959	0.030579020569243956	0.02805002404365605	0.053598591305281926	0.05003190218645618	0.04767440771641199	0.0	0.09278993403609398	0.05608868937231337	0.06274921376838735	0.009310215007590527	0.008605542311130464	0.07835247693385637	0.09393806364132203	0.0203573511024477
Pax4	0.021974132097282446	0.006126457600099406	0.03171100473251286	0.055287724163656626	0.028078524535305432	0.08403437743113674	0.0724537963614219	0.05725068293119306	0.004767580452920143	0.0619261823453	0.03780158214213889	0.07641989083164406	0.07994140601360689	0.06705953891362207	0.05127730488994151	0.02781278482719938	0.06463939754121253	0.0031783869686134287	0.0023837902264600714	0.06472842884852771	0.055452207604638946	0.002440091160141554	0.018180242342338775	0.0	0.009839737420748755	0.023377794240617245	0.046743393596328765	0.07121165811659443	0.04226386768596426	0.0168968315506479	0.04004683955784063	0.04535996780951571	0.0739313421065347	0.05416842980015327	0.06658172676388203	0.07234812680662066	0.061966450827614074	0.013975008486983534	0.0431129463445693	0.07438998286138318	0.08172872465498257	0.07362628946812463	0.05836545290815382	0.04275605143476452	0.05409909369987911	0.03224137685405003	0.04063828005562504	0.05731422837456424	0.006080662620776762	0.011754057409901129	0.0638495626397753	0.05342881002618442	0.08564490719660361	0.02437749572510551	0.03539728162435489	0.008355733018255243	0.06856341495283967	0.047265064452289	0.014161474186870523	0.050076231559507196	0.024808259403509534	0.030110261347301163	0.0304528792913853	0.0	0.013537558172883173	0	0.03005578493831422	0.02622125316768093	0.0536262023447563	0.02610217079100363	0.02896416643631227	0.0	0.0749884020324211	0.046848175402252855	0.03385931738797993	0.009459360421400814	0.0055621771950735005	0.06923310948485831	0.08780092107807083	0.024875357696010913
Foxp1	0.016724170641655964	0.005974867863183155	0.030295131674914474	0.04463340914656203	0.028068330644518854	0.07021043702478984	0.05857074922283987	0.04868880173352697	0.00778107369913435	0.057354452558481206	0.03315581852284883	0.05950224030086574	0.06540955013941444	0.05535591865481135	0.04074750193438562	0.025389911909185117	0.05988580437847738	0.0	0.0007945967421533572	0.052242678990458334	0.05748241013870873	0.0018005836216287172	0.008067919159857937	0.0	0.004255412238429901	0.017988089427996082	0.05005857511710174	0.05427506663848658	0.047052587289521955	0.011529419947816394	0.048151142214933856	0.02844845775869767	0.06797401141342455	0.04139595542228497	0.06602759544900284	0.050409334627295216	0.0544194937229465	0.006971588515860699	0.03293090935624293	0.06224297899663383	0.07354281332506792	0.07276951808041786	0.049273019810761466	0.034296541125333	0.05287155395946955	0.03198260950096522	0.04199733220784811	0.04744581132838277	0.0060102066737782005	0.0029531026647898716	0.07061055335828101	0.04250865222844484	0.07494709149203767	0.015639274678738702	0.032436130647319414	0.006428473993900053	0.05230394481497672	0.03904297923733857	0.012914077116264484	0.03933443805678278	0.021122305806900832	0.03224423684446223	0.0300582858530928	0.0	0.010204540314195881	0.026279967081407892	0	0.017829453856744948	0.04251568613212329	0.03129896975784498	0.031124059253848684	0.0	0.0667762426454861	0.05115961807720022	0.04222383242479154	0.0054123365291054125	0.003972983710766786	0.05871659292287322	0.06823287579598855	0.017629093714409114
